optt_nbtm_s,target,0
12.929,1,1
12.9464,1,1
12.946,1,1
12.9459,1,1
12.9401,1,1
12.936,1,1
12.9339,1,1
12.9305,1,1
12.9133,1,1
12.890999999999998,1,1
12.9105,2,1
12.9079,1,1
12.9,1,1
12.8998,1,1
12.8963,1,1
12.8919,2,1
12.8913,1,1
12.8384,2,1
12.8302,2,1
12.8282,1,1
12.7738,1,1
12.794,1,1
12.7893,1,1
12.7859,1,1
12.7843,2,1
12.7838,1,1
12.7815,2,1
12.7791,1,1
12.7737,1,1
12.8281,1,1
12.7691,2,1
12.7679,1,1
12.7676,1,1
12.7628,1,1
12.7553,2,1
12.755,1,1
12.75,1,1
12.7947,2,1
12.7954,1,1
12.7968,1,1
12.7973,2,1
12.8188,1,1
12.8173,1,1
12.8166,1,1
12.8147,2,1
12.8136,1,1
12.8134,2,1
12.8122,1,1
12.8111,1,1
12.8107,1,1
12.8092,1,1
12.8089,2,1
12.8058,1,1
12.8,2,1
12.7988,1,1
12.7979,1,1
12.4179,1,1
12.402,1,1
11.6858,1,1
11.9178,1,1
11.9908,1,1
11.9833,1,1
11.9825,1,1
11.9548,2,1
11.9504,1,1
11.9448,1,1
11.9313,1,1
11.9165,2,1
11.9971,1,1
11.9143,1,1
11.911,2,1
11.9078,2,1
11.9071,2,1
11.9043,1,1
11.9037,1,1
11.9006,1,1
11.9944,1,1
11.9976,2,1
12.0671,2,1
12.041,1,1
12.0643,1,1
12.0532,2,1
12.053,1,1
12.0515,1,1
12.0499,2,1
12.0435,2,1
12.0428,2,1
12.0394,1,1
12.0138,1,1
12.0375,2,1
12.0343,1,1
12.031,2,1
12.0232,2,1
12.0229,1,1
12.0204,2,1
12.0169,1,1
11.8886,2,1
11.8822,1,1
11.8756,1,1
11.7255,1,1
11.7747,1,1
11.7693,1,1
11.7676,2,1
11.7569,1,1
11.7324,1,1
11.7317,1,1
11.7299,1,1
11.7179,1,1
11.865,1,1
11.7166,1,1
11.7134,1,1
11.7075,1,1
11.703,1,1
11.7013,1,1
11.6948,1,1
11.6924,1,1
11.782,1,1
11.7821,1,1
11.7922,1,1
11.7933,1,1
11.8563,1,1
11.8508,2,1
11.8494,1,1
11.8426,1,1
11.8414,1,1
11.8364,1,1
11.8297,2,1
11.8285,2,1
11.8259,2,1
11.8232,1,1
11.8166,1,1
11.8162,1,1
11.8016,1,1
11.7982,1,1
11.798,1,1
12.0644,1,1
12.0685,1,1
12.399,2,1
12.2748,1,1
12.3057,1,1
12.2937,2,1
12.2857,1,1
12.2855,1,1
12.2822,2,1
12.2804,2,1
12.2793,1,1
12.274,1,1
12.3084,1,1
12.272,2,1
12.2672,1,1
12.2662,1,1
12.2638,2,1
12.2555,2,1
12.255,2,1
12.2494,2,1
12.3061,1,1
12.3139,1,1
12.0712,2,1
12.3523,1,1
12.3972,1,1
12.3954,1,1
12.3814,2,1
12.3803,1,1
12.3784,2,1
12.3776,1,1
12.3574,2,1
12.3463,1,1
12.3195,1,1
12.3408,1,1
12.3403,1,1
12.3338,1,1
12.3333,2,1
12.3319,1,1
12.3313,2,1
12.326,1,1
12.2487,2,1
12.2457,1,1
12.2253,1,1
12.1184,1,1
12.1597,2,1
12.1474,2,1
12.1309,2,1
12.1275,1,1
12.1274,1,1
12.1271,1,1
12.1207,1,1
12.1123,1,1
12.2227,2,1
12.1009,2,1
12.0875,1,1
12.0859,1,1
12.0848,1,1
12.0844,1,1
12.0806,1,1
12.0745,2,1
12.1623,1,1
12.1693,1,1
12.1736,1,1
12.1738,1,1
12.2152,2,1
12.2123,1,1
12.2106,1,1
12.2098,1,1
12.204,1,1
12.1964,1,1
12.1948,1,1
12.1928,2,1
12.1924,1,1
12.1836,1,1
12.1831,1,1
12.183,1,1
12.1829,1,1
12.1827,1,1
12.1794,2,1
16.6312,2,1
16.6362,1,1
4.2828,1,1
29.4431,2,1
29.6579,2,1
29.6507,2,1
29.5824,2,1
29.5789,1,1
29.5566,1,1
29.5555,2,1
29.55,1,1
29.4177,1,1
29.6816,1,1
29.367,1,1
29.363000000000003,1,1
29.3344,1,1
29.3296,1,1
29.3256,1,1
29.3243,2,1
29.2856,2,1
29.6631,1,1
29.6842,1,1
29.2396,1,1
30.0413,2,1
30.2419,2,1
30.2322,1,1
30.2236,2,1
30.1685,1,1
30.1021,1,1
30.0537,2,1
30.0485,1,1
30.0115,2,1
29.7541,2,1
30.0,2,1
29.977,2,1
29.9268,1,1
29.9167,1,1
29.8381,2,1
29.8247,1,1
29.8117,1,1
29.2607,2,1
29.2209,2,1
32.6935,2,1
28.5716,1,1
28.7005,2,1
28.6961,1,1
28.6808,1,1
28.6789,1,1
28.6741,1,1
28.6731,1,1
28.629,1,1
28.5427,1,1
28.7148,1,1
28.5242,1,1
28.5211,1,1
28.5103,2,1
28.506,1,1
28.4912,1,1
28.4823,1,1
28.4792,1,1
28.7066,1,1
28.7372,2,1
29.1773,1,1
29.0321,1,1
29.1751,1,1
29.1396,1,1
29.0997,2,1
29.0939,2,1
29.0449,2,1
29.0439,2,1
29.035,2,1
29.0171,2,1
28.7957,1,1
28.9979,2,1
28.9306,2,1
28.9236,2,1
28.915,1,1
28.9098,1,1
28.8759,1,1
28.8518,1,1
30.25,1,1
30.2689,1,1
30.319000000000006,1,1
31.7859,1,1
32.1002,2,1
32.0876,1,1
32.0594,1,1
32.059,1,1
32.0,2,1
31.9539,1,1
31.8255,1,1
31.7743,1,1
32.1723,1,1
31.753,1,1
31.7084,2,1
31.7052,1,1
31.7009,1,1
31.6403,2,1
31.5246,1,1
31.5,1,1
32.1573,1,1
32.1859,2,1
30.3304,2,1
32.4923,1,1
32.6651,1,1
32.6433,2,1
32.618,2,1
32.5965,1,1
32.5742,1,1
32.5289,2,1
32.5169,1,1
32.4214,1,1
32.2152,2,1
32.4182,1,1
32.4111,1,1
32.3542,1,1
32.2837,1,1
32.2463,2,1
32.2415,1,1
32.2153,1,1
31.4915,1,1
31.4807,2,1
31.3574,1,1
30.5479,2,1
30.7366,1,1
30.7227,2,1
30.676,1,1
30.6411,2,1
30.6006,1,1
30.5789,2,1
30.5664,1,1
30.5289,1,1
31.3441,1,1
30.5186,1,1
30.5,1,1
30.4933,1,1
30.4661,2,1
30.464,1,1
30.4051,1,1
30.35,1,1
30.7481,1,1
30.8098,2,1
30.8301,1,1
30.8404,2,1
31.1972,2,1
31.184,1,1
31.1774,2,1
31.1399,2,1
31.119,1,1
31.0854,2,1
31.0069,2,1
31.0,2,1
30.9719,2,1
30.9435,2,1
30.9034,2,1
30.8962,2,1
30.8937,1,1
30.877,2,1
30.8594,1,1
28.4486,1,1
28.4454,2,1
28.4109,1,1
26.432,1,1
26.6254,1,1
26.5968,1,1
26.5539,1,1
26.5307,1,1
26.5,1,1
26.4939,1,1
26.4836,1,1
26.4172,1,1
26.6951,2,1
26.4162,1,1
26.4111,1,1
26.4097,2,1
26.3906,1,1
26.3874,2,1
26.3583,2,1
26.3412,1,1
26.6603,2,1
26.7411,2,1
27.1333,1,1
26.9944,2,1
27.1137,2,1
27.0857,1,1
27.0839,2,1
27.0801,1,1
27.0601,1,1
27.0,2,1
26.9986,1,1
26.8963,2,1
26.7662,1,1
26.8589,1,1
26.853,1,1
26.8269,1,1
26.815,1,1
26.7886,1,1
26.773000000000003,1,1
26.7705,1,1
26.3078,1,1
26.282,1,1
26.2717,1,1
25.7383,2,1
25.923,1,1
25.8977,2,1
25.8679,1,1
25.8257,1,1
25.7941,1,1
25.7595,2,1
25.749,2,1
25.7305,1,1
26.2512,1,1
25.6934,1,1
25.6876,1,1
25.6683,2,1
25.6326,2,1
25.6181,1,1
25.5997,1,1
25.5908,2,1
25.9454,1,1
25.9657,2,1
25.9785,1,1
25.9874,1,1
26.2371,2,1
26.2097,2,1
26.207,2,1
26.1871,1,1
26.1488,2,1
26.1346,2,1
26.0924,1,1
26.0915,1,1
26.0281,1,1
26.0042,1,1
26.0,0,1
25.9999,1,1
25.9917,1,1
25.9909,1,1
25.9881,1,1
27.1238,1,1
27.139,1,1
28.3785,1,1
27.8654,2,1
28.0312,1,1
28.0027,1,1
27.9897,1,1
27.9761,1,1
27.9616,1,1
27.9504,1,1
27.9438,1,1
27.8641,1,1
28.0835,2,1
27.8587,1,1
27.8452,2,1
27.8359,1,1
27.8336,1,1
27.8324,2,1
27.814,1,1
27.7872,1,1
28.0476,2,1
28.1087,2,1
27.1761,1,1
28.2649,1,1
28.3683,1,1
28.3553,1,1
28.341,1,1
28.33,1,1
28.3273,1,1
28.325,1,1
28.3153,1,1
28.2532,2,1
28.1189,1,1
28.248,1,1
28.2295,1,1
28.2256,1,1
28.2202,2,1
28.1621,1,1
28.1558,1,1
28.152,1,1
27.75,1,1
27.7372,2,1
27.717,1,1
27.2941,1,1
27.3954,2,1
27.3747,1,1
27.3702,1,1
27.3639,1,1
27.3501,1,1
27.3468,2,1
27.3049,1,1
27.2833,2,1
27.715,2,1
27.2676,2,1
27.2624,2,1
27.2514,1,1
27.2306,1,1
27.2002,1,1
27.1954,1,1
27.1853,2,1
27.414,1,1
27.4188,1,1
27.4243,1,1
27.4287,1,1
27.7034,1,1
27.6926,1,1
27.6676,1,1
27.6547,2,1
27.6387,1,1
27.6377,1,1
27.6299,1,1
27.6249,1,1
27.6218,2,1
27.6207,1,1
27.6193,2,1
27.6042,1,1
27.5971,2,1
27.5454,1,1
27.4994,2,1
32.6801,1,1
32.6959,2,1
16.6682,2,1
55.6042,1,1
57.0,1,1
56.8605,1,1
56.5423,1,1
56.4752,1,1
56.2707,1,1
56.2556,2,1
55.6721,1,1
55.1066,1,1
57.2425,1,1
55.1062,2,1
55.0715,2,1
54.8284,2,1
54.3727,2,1
54.309,1,1
54.0,1,1
53.6964,1,1
57.0524,1,1
57.838,2,1
53.3741,2,1
60.5031,2,1
62.8315,1,1
62.7976,1,1
62.4276,2,1
62.0,1,1
61.2225,1,1
60.9537,1,1
60.7054,2,1
60.496,1,1
57.8638,1,1
60.2602,1,1
59.9389,1,1
59.0541,1,1
58.77,1,1
58.5454,2,1
58.5019,2,1
58.0518,1,1
53.397,1,1
53.2007,2,1
32.7294,1,1
47.9415,1,1
48.5611,1,1
48.4675,1,1
48.3042,1,1
48.2424,1,1
48.0726,1,1
48.0,1,1
47.9567,2,1
47.7944,1,1
48.7938,1,1
47.6935,1,1
47.6801,1,1
47.3294,1,1
47.0,1,1
46.5916,1,1
46.31100000000001,1,1
46.2146,1,1
48.7366,1,1
48.8373,1,1
52.8901,1,1
50.0,2,1
52.0894,1,1
52.0,1,1
51.383,1,1
51.3417,2,1
51.2344,2,1
50.905,1,1
50.2335,1,1
50.0,1,1
48.9445,2,1
49.8961,1,1
49.8584,1,1
49.8418,1,1
49.1156,2,1
49.1144,1,1
49.0481,1,1
49.0,1,1
63.0243,1,1
63.1416,1,1
63.4696,2,1
78.9585,1,1
81.6246,1,1
81.5044,2,1
81.1587,2,1
80.5024,2,1
80.0771,1,1
80.0764,1,1
79.0,2,1
77.6028,2,1
82.0,1,1
76.1797,1,1
76.0,2,1
75.8549,2,1
75.5406,2,1
75.4976,2,1
75.3733,2,1
75.2298,2,1
81.7818,2,1
82.1546,2,1
63.5964,2,1
87.2418,2,1
88.9047,1,1
88.82600000000002,1,1
88.5548,1,1
88.2714,1,1
88.0,2,1
88.0,1,1
87.8855,2,1
87.0545,2,1
82.3501,2,1
86.3305,2,1
84.0676,2,1
84.0515,2,1
83.5278,2,1
83.4008,2,1
82.7533,2,1
82.4829,1,1
74.9273,2,1
74.866,2,1
74.0,1,1
65.0975,2,1
68.0176,2,1
68.0,2,1
67.2927,1,1
67.2373,2,1
66.8041,2,1
66.2892,2,1
65.5229,2,1
64.9636,1,1
73.0961,2,1
64.954,1,1
64.5143,2,1
64.1216,2,1
64.1201,2,1
63.927,2,1
63.6963,2,1
63.6957,1,1
68.581,1,1
69.0257,2,1
69.1883,1,1
69.2846,1,1
73.0794,2,1
73.061,1,1
72.9997,2,1
72.3122,2,1
72.0298,2,1
71.8421,2,1
71.3877,2,1
71.3282,1,1
70.9856,1,1
70.624,2,1
70.432,2,1
70.0832,2,1
70.0,1,1
69.4952,1,1
69.3663,2,1
46.0,1,1
45.9568,1,1
45.859,2,1
34.336,1,1
34.5268,1,1
34.5087,1,1
34.5,1,1
34.4473,1,1
34.4268,1,1
34.3764,1,1
34.3763,2,1
34.3333,1,1
34.613,1,1
34.3082,1,1
34.2402,1,1
34.1993,1,1
34.1732,1,1
34.134,1,1
34.0065,1,1
33.9907,1,1
34.6096,1,1
34.6208,1,1
35.66,2,1
35.4782,1,1
35.6304,1,1
35.5632,2,1
35.5621,1,1
35.5342,1,1
35.5183,1,1
35.5172,1,1
35.5126,1,1
35.4614,1,1
34.6299,1,1
35.3874,1,1
35.3653,1,1
35.2847,1,1
35.0626,1,1
34.8093,1,1
34.7782,2,1
34.6615,1,1
33.9411,1,1
33.8914,1,1
33.8099,1,1
32.9945,2,1
33.103,2,1
33.1021,1,1
33.0816,1,1
33.0734,1,1
33.0683,1,1
33.0649,1,1
33.0426,2,1
32.9483,1,1
33.7993,1,1
32.8751,1,1
32.864000000000004,1,1
32.8341,1,1
32.8277,2,1
32.7806,1,1
32.7444,1,1
32.7408,1,1
33.144,1,1
33.2119,1,1
33.2193,1,1
33.2393,1,1
33.7529,1,1
33.7343,1,1
33.7217,1,1
33.6667,2,1
33.65,2,1
33.5851,1,1
33.5837,1,1
33.5809,1,1
33.5763,1,1
33.5543,2,1
33.4773,1,1
33.3432,1,1
33.3281,2,1
33.322,1,1
33.2784,1,1
35.6347,1,1
35.6722,1,1
45.3556,2,1
39.9112,1,1
40.7672,1,1
40.4831,2,1
40.474,1,1
40.3761,1,1
40.3616,2,1
40.3091,1,1
40.3008,1,1
39.684,1,1
41.0556,1,1
39.4474,1,1
39.1531,1,1
39.1529,1,1
38.9201,1,1
38.9172,1,1
38.9162,1,1
38.9014,1,1
40.8462,2,1
41.1749,1,1
35.7162,1,1
44.5702,2,1
45.3412,1,1
45.326,2,1
45.1755,1,1
45.1364,2,1
44.8368,1,1
44.6903,2,1
44.6704,2,1
44.1799,2,1
41.4578,1,1
43.8076,2,1
43.4475,1,1
42.9492,2,1
42.2389,2,1
42.1798,1,1
41.5702,2,1
41.5234,1,1
38.6836,1,1
38.4298,1,1
38.3306,1,1
35.9395,1,1
36.3623,1,1
36.2762,1,1
36.2342,1,1
36.1033,1,1
36.0627,1,1
36.027,2,1
35.9638,1,1
35.9299,1,1
38.2552,1,1
35.898,1,1
35.8954,1,1
35.8886,1,1
35.84,1,1
35.7946,1,1
35.7821,1,1
35.7741,2,1
36.4433,1,1
36.4926,1,1
36.6874,2,1
36.7883,1,1
38.253,1,1
38.0523,2,1
38.0087,1,1
37.9714,1,1
37.9154,1,1
37.7397,1,1
37.7145,1,1
37.6489,1,1
37.5738,1,1
37.4491,1,1
37.1899,1,1
37.1576,1,1
37.1484,2,1
36.9026,1,1
36.8297,1,1
25.5878,1,1
25.5781,1,1
25.575,1,1
18.5909,1,1
18.6864,1,1
18.6847,1,1
18.6824,1,1
18.6505,2,1
18.6325,1,1
18.6004,1,1
18.5956,1,1
18.5887,1,1
18.7033,1,1
18.5792,1,1
18.5678,1,1
18.5457,1,1
18.5354,1,1
18.5327,1,1
18.5278,1,1
18.5193,1,1
18.7032,1,1
18.7037,1,1
18.4787,1,1
18.7883,1,1
18.8542,1,1
18.8529,1,1
18.8482,1,1
18.8448,1,1
18.8356,1,1
18.7973,1,1
18.7909,1,1
18.7815,1,1
18.7066,1,1
18.7581,1,1
18.7564,1,1
18.7498,1,1
18.7405,1,1
18.7305,1,1
18.7288,1,1
18.7152,1,1
18.5137,1,1
18.4786,1,1
25.5526,2,1
18.2613,1,1
18.3297,2,1
18.3176,1,1
18.3119,1,1
18.2965,1,1
18.2816,1,1
18.2764,1,1
18.2648,1,1
18.2433,1,1
18.3485,1,1
18.243,2,1
18.2426,1,1
18.2195,1,1
18.214,1,1
18.2112,1,1
18.2006,1,1
18.183,1,1
18.345,1,1
18.3505,1,1
18.4771,1,1
18.4243,1,1
18.4691,1,1
18.4374,0,1
18.4331,1,1
18.4286,1,1
18.4275,1,1
18.426,1,1
18.4249,1,1
18.4077,1,1
18.363,1,1
18.404,1,1
18.3986,1,1
18.3977,1,1
18.3923,1,1
18.3804,1,1
18.3675,1,1
18.3652,1,1
18.8648,1,1
18.8722,1,1
18.8869,1,1
19.6629,1,1
19.7078,1,1
19.7018,0,1
19.6924,1,1
19.6919,1,1
19.6874,1,1
19.6787,1,1
19.6703,1,1
19.6418,2,1
19.7597,1,1
19.6402,1,1
19.6105,1,1
19.5678,1,1
19.5273,1,1
19.5022,1,1
19.4378,1,1
19.424,2,1
19.7251,1,1
19.7714,1,1
18.8974,1,1
19.9927,1,1
20.0749,2,1
20.0472,1,1
20.0455,1,1
20.0343,1,1
20.0289,1,1
20.0239,1,1
20.0233,1,1
19.9847,1,1
19.7898,1,1
19.9805,1,1
19.9194,2,1
19.8991,1,1
19.8148,1,1
19.8111,1,1
19.8097,1,1
19.8012,1,1
19.4119,1,1
19.388,1,1
19.3669,1,1
18.9629,1,1
19.0489,2,1
19.0291,1,1
19.0208,1,1
18.9829,1,1
18.9787,1,1
18.973,1,1
18.9711,1,1
18.9602,1,1
19.349,1,1
18.9554,0,1
18.9504,1,1
18.947,1,1
18.9467,1,1
18.9465,1,1
18.9369,1,1
18.9133,1,1
19.0523,1,1
19.0738,1,1
19.0871,1,1
19.0986,1,1
19.3234,1,1
19.3163,2,1
19.3117,1,1
19.29,1,1
19.2879,1,1
19.2825,1,1
19.2817,1,1
19.2599,1,1
19.2448,1,1
19.2427,1,1
19.2007,1,1
19.1927,2,1
19.1609,2,1
19.1087,2,1
19.1025,1,1
18.1727,1,1
18.1702,1,1
18.1647,1,1
17.0454,1,1
17.0939,1,1
17.0927,1,1
17.0918,1,1
17.0732,1,1
17.0724,1,1
17.0718,2,1
17.0456,1,1
17.0315,1,1
17.1148,1,1
17.0253,1,1
17.0156,1,1
17.011,1,1
17.0105,1,1
17.0089,1,1
16.9895,1,1
16.9879,1,1
17.1142,1,1
17.1325,1,1
17.3333,1,1
17.2899,1,1
17.3281,1,1
17.3274,1,1
17.3135,1,1
17.3119,1,1
17.2992,1,1
17.2969,1,1
17.2968,1,1
17.2517,2,1
17.1328,1,1
17.2319,2,1
17.2069,1,1
17.2025,1,1
17.1663,1,1
17.1602,1,1
17.1574,1,1
17.1434,1,1
16.9857,2,1
16.9647,1,1
16.9513,1,1
16.7371,1,1
16.7679,1,1
16.7649,2,1
16.7567,1,1
16.756,1,1
16.7535,2,1
16.7473,1,1
16.7389,1,1
16.7335,2,1
16.9495,1,1
16.7317,1,1
16.7272,1,1
16.7128,1,1
16.6932,1,1
16.68,2,1
16.6732,1,1
16.6716,1,1
16.7714,2,1
16.7719,1,1
16.7857,1,1
16.8203,1,1
16.9429,1,1
16.9401,1,1
16.9386,1,1
16.9227,1,1
16.9058,2,1
16.8961,1,1
16.8738,1,1
16.8719,1,1
16.8705,1,1
16.8689,1,1
16.8657,2,1
16.8373,1,1
16.8357,1,1
16.8311,1,1
16.8278,2,1
17.3323,1,1
17.3383,1,1
18.1539,1,1
17.8986,1,1
17.9669,1,1
17.9666,1,1
17.9423,1,1
17.9237,1,1
17.9176,1,1
17.9171,1,1
17.9116,2,1
17.8942,2,1
17.9817,1,1
17.8918,1,1
17.8776,2,1
17.8683,1,1
17.8674,1,1
17.8593,1,1
17.8402,1,1
17.8292,1,1
17.980999999999995,1,1
17.988,1,1
17.3385,1,1
18.0536,1,1
18.1472,1,1
18.1436,1,1
18.1409,1,1
18.132,1,1
18.1246,1,1
18.0989,1,1
18.0686,1,1
18.0495,1,1
17.9996,1,1
18.0493,1,1
18.0483,1,1
18.0399,1,1
18.036,1,1
18.0116,1,1
18.0053,1,1
18.0026,1,1
17.8029,1,1
17.7728,1,1
17.76,2,1
17.4476,1,1
17.5076,1,1
17.4918,1,1
17.477999999999998,1,1
17.4719,1,1
17.4654,1,1
17.4596,1,1
17.456,1,1
17.4197,1,1
17.7391,1,1
17.4165,2,1
17.4017,1,1
17.3989,1,1
17.3802,2,1
17.3572,1,1
17.3533,1,1
17.3523,1,1
17.5449,1,1
17.5455,2,1
17.546,1,1
17.5777,1,1
17.7217,1,1
17.7177,1,1
17.7037,1,1
17.7003,1,1
17.6912,1,1
17.6774,1,1
17.6772,1,1
17.6525,1,1
17.6401,1,1
17.6272,1,1
17.6147,1,1
17.6144,1,1
17.612000000000005,1,1
17.5983,1,1
17.582,1,1
20.0821,1,1
20.0896,2,1
20.0987,1,1
23.6003,2,1
23.6908,2,1
23.6737,1,1
23.6717,1,1
23.6708,1,1
23.6693,1,1
23.6655,2,1
23.6253,1,1
23.6,1,1
23.7119,2,1
23.5918,2,1
23.5832,2,1
23.5774,1,1
23.5535,1,1
23.5268,1,1
23.5,2,1
23.4987,1,1
23.7009,1,1
23.7154,1,1
24.0444,1,1
23.8718,1,1
24.0343,1,1
24.0114,1,1
24.0,2,1
23.9947,2,1
23.9619,1,1
23.9119,1,1
23.8878,1,1
23.8716,1,1
23.7159,1,1
23.8647,1,1
23.8473,2,1
23.8381,1,1
23.7844,2,1
23.7701,1,1
23.7466,2,1
23.7416,1,1
23.4483,1,1
23.4482,1,1
23.3751,1,1
23.0162,2,1
23.0843,1,1
23.0704,1,1
23.0529,1,1
23.0377,1,1
23.0366,1,1
23.0241,1,1
23.0174,1,1
23.0106,1,1
23.3676,1,1
23.0088,2,1
23.0,2,1
22.9683,1,1
22.9649,1,1
22.9158,1,1
22.8799,1,1
22.8689,1,1
23.0923,1,1
23.1123,1,1
23.1568,2,1
23.1788,1,1
23.3582,1,1
23.3543,2,1
23.3502,1,1
23.342,2,1
23.3223,2,1
23.318,1,1
23.3172,1,1
23.3169,1,1
23.3065,1,1
23.295,1,1
23.2809,2,1
23.2665,1,1
23.2629,1,1
23.2331,1,1
23.1793,2,1
24.0389,1,1
24.0885,1,1
22.845,1,1
25.0367,1,1
25.1748,1,1
25.1667,1,1
25.1573,1,1
25.1123,2,1
25.0655,1,1
25.0568,2,1
25.0435,2,1
25.0113,1,1
25.19,2,1
25.0081,1,1
24.9753,2,1
24.973000000000006,1,1
24.9673,1,1
24.9123,1,1
24.8952,1,1
24.8874,1,1
25.1877,1,1
25.1966,1,1
24.0917,2,1
25.4371,0,1
25.5517,1,1
25.5473,1,1
25.5417,1,1
25.5211,1,1
25.5122,1,1
25.4904,1,1
25.476,1,1
25.4284,1,1
25.2124,1,1
25.4116,2,1
25.4083,1,1
25.3899,1,1
25.3664,1,1
25.3449,1,1
25.2937,1,1
25.2476,1,1
24.8806,1,1
24.8475,1,1
24.8376,2,1
24.3407,1,1
24.4731,1,1
24.4696,1,1
24.4278,1,1
24.4165,1,1
24.4052,1,1
24.3985,1,1
24.391,1,1
24.2742,1,1
24.7817,2,1
24.2606,2,1
24.2099,1,1
24.2087,1,1
24.1841,1,1
24.1409,2,1
24.1406,1,1
24.139,1,1
24.4749,2,1
24.5015,2,1
24.5299,1,1
24.5453,1,1
24.7724,2,1
24.7609,2,1
24.7162,1,1
24.7141,1,1
24.6909,1,1
24.6635,1,1
24.6631,1,1
24.6608,1,1
24.6442,1,1
24.6426,1,1
24.6238,1,1
24.6181,1,1
24.5896,1,1
24.5786,2,1
24.573,1,1
22.8519,2,1
22.7961,1,1
20.1651,1,1
21.0136,1,1
21.2109,1,1
21.1883,1,1
21.1452,1,1
21.1022,1,1
21.0596,1,1
21.0547,1,1
21.0269,1,1
21.0106,2,1
21.2187,1,1
21.0091,1,1
20.9582,1,1
20.943,1,1
20.942,1,1
20.9396,1,1
20.9383,2,1
20.9069,2,1
21.2184,1,1
21.2189,1,1
21.5417,1,1
21.412,1,1
21.5253,0,1
21.502,1,1
21.4972,1,1
21.4943,1,1
21.4942,1,1
21.478,1,1
21.4163,1,1
21.4104,1,1
21.2263,1,1
21.3906,1,1
21.3869,1,1
21.3614,1,1
21.3219,1,1
21.2731,2,1
21.2532,1,1
21.2298,1,1
20.8928,1,1
20.8888,1,1
20.848000000000006,1,1
20.2947,2,1
20.4502,1,1
20.4424,2,1
20.4202,1,1
20.3907,2,1
20.3683,1,1
20.3297,2,1
20.3119,2,1
20.2943,1,1
20.8192,1,1
20.2765,1,1
20.2717,1,1
20.2669,1,1
20.239,1,1
20.2175,1,1
20.213,1,1
20.1805,1,1
20.478,1,1
20.4875,1,1
20.4891,1,1
20.5,1,1
20.806,1,1
20.7829,1,1
20.7666,1,1
20.7609,1,1
20.7542,1,1
20.7467,1,1
20.7216,1,1
20.7182,1,1
20.6887,1,1
20.6836,1,1
20.6347,1,1
20.6292,1,1
20.5965,1,1
20.5777,1,1
20.5622,1,1
21.5312,1,1
21.5964,1,1
22.7737,1,1
22.487,1,1
22.5871,1,1
22.5748,1,1
22.5703,2,1
22.5272,1,1
22.5159,1,1
22.5153,1,1
22.5,1,1
22.4529,2,1
22.5997,2,1
22.4306,1,1
22.3757,1,1
22.3729,1,1
22.3615,1,1
22.359,1,1
22.3529,1,1
22.3169,1,1
22.5952,1,1
22.6184,1,1
21.6191,1,1
22.7009,1,1
22.763,2,1
22.7537,1,1
22.7535,1,1
22.753,1,1
22.7313,1,1
22.7193,1,1
22.7096,1,1
22.669,1,1
22.6187,1,1
22.663,1,1
22.6594,1,1
22.6589,1,1
22.6487,1,1
22.6307,1,1
22.6231,1,1
22.6227,1,1
22.2911,1,1
22.2894,1,1
22.2814,1,1
21.7631,1,1
21.8861,2,1
21.8779,2,1
21.8492,1,1
21.8306,1,1
21.7971,1,1
21.7852,1,1
21.7816,1,1
21.7623,1,1
22.2807,1,1
21.7468,2,1
21.7379,1,1
21.7357,1,1
21.7137,1,1
21.6782,1,1
21.6771,1,1
21.6276,1,1
21.9169,1,1
21.9366,1,1
21.9652,2,1
21.9837,1,1
22.2661,1,1
22.2427,1,1
22.2287,1,1
22.2263,1,1
22.197,1,1
22.1934,1,1
22.159,1,1
22.1165,1,1
22.097,1,1
22.0823,1,1
22.0703,1,1
22.056,1,1
22.0351,1,1
22.034,1,1
22.0105,1,1
10.3256,1,1
10.3238,1,1
10.3236,1,1
5.8055,1,1
5.8155,2,1
5.8147,1,1
5.814,2,1
5.8119,2,1
5.8117,1,1
5.8099,1,1
5.808,1,1
5.8020000000000005,1,1
5.8165,1,1
5.8007,1,1
5.7997,1,1
5.7979,1,1
5.7971,1,1
5.7965,1,1
5.796,1,1
5.7946,1,1
5.8162,1,1
5.8203,1,1
5.7897,1,1
5.8471,1,1
5.8684,1,1
5.8652,1,1
5.8626,1,1
5.8612,1,1
5.8589,1,1
5.8557,1,1
5.8498,1,1
5.8438,1,1
5.8206,1,1
5.8420000000000005,1,1
5.8361,1,1
5.8331,2,1
5.8281,1,1
5.8246,1,1
5.8225,1,1
5.8209,2,1
5.7933,1,1
5.7877,1,1
6.0389,1,1
5.7472,1,1
5.7648,1,1
5.7615,1,1
5.7558,1,1
5.7535,1,1
5.7488,1,1
5.7483,1,1
5.747999999999998,1,1
5.7469,1,1
5.7666,1,1
5.7468,1,1
5.7459,1,1
5.7456,1,1
5.7431,1,1
5.7375,0,1
5.7372,1,1
5.7306,2,1
5.7657,1,1
5.7679,1,1
5.7876,2,1
5.7776,1,1
5.7872,1,1
5.787000000000001,1,1
5.7845,1,1
5.7842,2,1
5.7813,1,1
5.7801,1,1
5.7798,2,1
5.7762,1,1
5.7692,1,1
5.7758,1,1
5.7753,1,1
5.7733,1,1
5.7727,1,1
5.7722,1,1
5.7704,1,1
5.7702,1,1
5.871,1,1
5.8769,1,1
5.8791,1,1
5.9899,1,1
6.001,1,1
5.9955,2,1
5.9921,1,1
